Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2023	Regulation Of Microtubule Cytoskeleton Organization (GO:0070507)	2/40	6.057350e-02	2.092739e-01	0	0	5.253057e+00	1.472903e+01	STMN1;MID1
GO_Biological_Process_2023	Regulation Of Protein Dephosphorylation (GO:0035304)	2/40	6.057350e-02	2.092739e-01	0	0	5.253057e+00	1.472903e+01	PPP1R15A;CAMTA1
GO_Biological_Process_2023	Negative Regulation Of Mitotic Cell Cycle Phase Transition (GO:1901991)	2/40	6.057350e-02	2.092739e-01	0	0	5.253057e+00	1.472903e+01	KLF4;ZFP36L1
GO_Biological_Process_2023	Positive Regulation Of Cell Cycle G1/S Phase Transition (GO:1902808)	2/40	6.057350e-02	2.092739e-01	0	0	5.253057e+00	1.472903e+01	ANXA1;ADAMTS1
GO_Biological_Process_2023	Positive Regulation Of Wound Healing (GO:0090303)	2/40	6.057350e-02	2.092739e-01	0	0	5.253057e+00	1.472903e+01	ANXA1;RREB1
GO_Biological_Process_2023	Axon Guidance (GO:0007411)	4/149	6.274734e-02	2.092739e-01	0	0	2.766362e+00	7.659057e+00	EPHA4;ALCAM;PLXNB2;NCAM1
GO_Biological_Process_2023	Negative Regulation Of DNA-binding Transcription Factor Activity (GO:0043433)	4/149	6.274734e-02	2.092739e-01	0	0	2.766362e+00	7.659057e+00	SFRP4;ZC3H12A;GAS6;KLF4
GO_Biological_Process_2023	Positive Regulation Of MAP Kinase Activity (GO:0043406)	3/91	6.318157e-02	2.092739e-01	0	0	3.411168e+00	9.420767e+00	GHR;PDGFA;CCL19
GO_Biological_Process_2023	Negative Regulation Of Proteolysis (GO:0045861)	2/41	6.327254e-02	2.092739e-01	0	0	5.118104e+00	1.412752e+01	EPHA4;TIMP2
GO_Biological_Process_2023	Non-Canonical Wnt Signaling Pathway (GO:0035567)	2/41	6.327254e-02	2.092739e-01	0	0	5.118104e+00	1.412752e+01	SFRP4;SFRP2
GO_Biological_Process_2023	Positive Regulation Of Response To Biotic Stimulus (GO:0002833)	2/41	6.327254e-02	2.092739e-01	0	0	5.118104e+00	1.412752e+01	MYO1C;BMP6
GO_Biological_Process_2023	Neuron Development (GO:0048666)	4/150	6.398549e-02	2.092739e-01	0	0	2.747274e+00	7.552529e+00	UGDH;NTRK2;STMN1;RUNX3
GO_Biological_Process_2023	Central Nervous System Development (GO:0007417)	6/283	6.540642e-02	2.092739e-01	0	0	2.179798e+00	5.944604e+00	C3;MARCKSL1;GSN;PLXNB2;SOX11;NES
GO_Biological_Process_2023	Regulation Of Osteoclast Differentiation (GO:0045670)	2/42	6.601161e-02	2.092739e-01	0	0	4.989899e+00	1.356217e+01	TNFAIP6;FBN1
GO_Biological_Process_2023	Branching Morphogenesis Of An Epithelial Tube (GO:0048754)	2/42	6.601161e-02	2.092739e-01	0	0	4.989899e+00	1.356217e+01	BMP4;SFRP2
GO_Biological_Process_2023	Collagen Fibril Organization (GO:0030199)	2/42	6.601161e-02	2.092739e-01	0	0	4.989899e+00	1.356217e+01	COL12A1;DPT
GO_Biological_Process_2023	Negative Regulation Of I-kappaB kinase/NF-kappaB Signaling (GO:0043124)	2/42	6.601161e-02	2.092739e-01	0	0	4.989899e+00	1.356217e+01	ZC3H12A;RORA
GO_Biological_Process_2023	Cellular Response To Organic Cyclic Compound (GO:0071407)	4/152	6.650012e-02	2.092739e-01	0	0	2.709873e+00	7.345251e+00	GNG2;ZC3H12A;RORA;ZFP36L1
GO_Biological_Process_2023	Negative Regulation Of Amide Metabolic Process (GO:0034249)	3/93	6.653824e-02	2.092739e-01	0	0	3.335025e+00	9.037847e+00	EPHA4;NTRK2;DAPK1
GO_Biological_Process_2023	Positive Regulation Of Protein Kinase B Signaling (GO:0051897)	3/93	6.653824e-02	2.092739e-01	0	0	3.335025e+00	9.037847e+00	PDGFA;CCL19;GAS6
GO_Biological_Process_2023	Regulation Of Dendritic Cell Chemotaxis (GO:2000508)	1/7	6.794427e-02	2.092739e-01	0	0	1.657789e+01	4.457906e+01	GAS6
GO_Biological_Process_2023	T-helper 17 Cell Lineage Commitment (GO:0072540)	1/7	6.794427e-02	2.092739e-01	0	0	1.657789e+01	4.457906e+01	SOCS3
GO_Biological_Process_2023	UV Protection (GO:0009650)	1/7	6.794427e-02	2.092739e-01	0	0	1.657789e+01	4.457906e+01	SCARA3
GO_Biological_Process_2023	Regulation Of Lipase Activity (GO:0060191)	1/7	6.794427e-02	2.092739e-01	0	0	1.657789e+01	4.457906e+01	PCSK6
GO_Biological_Process_2023	Regulation Of Mammary Gland Epithelial Cell Proliferation (GO:0033599)	1/7	6.794427e-02	2.092739e-01	0	0	1.657789e+01	4.457906e+01	RREB1
GO_Biological_Process_2023	Regulation Of Mesenchymal Stem Cell Differentiation (GO:2000739)	1/7	6.794427e-02	2.092739e-01	0	0	1.657789e+01	4.457906e+01	LTBP2
GO_Biological_Process_2023	Arginine Catabolic Process (GO:0006527)	1/7	6.794427e-02	2.092739e-01	0	0	1.657789e+01	4.457906e+01	DDAH1
GO_Biological_Process_2023	Atrial Cardiac Muscle Cell To AV Node Cell Signaling (GO:0086026)	1/7	6.794427e-02	2.092739e-01	0	0	1.657789e+01	4.457906e+01	GJA1
GO_Biological_Process_2023	Axon Ensheathment In Central Nervous System (GO:0032291)	1/7	6.794427e-02	2.092739e-01	0	0	1.657789e+01	4.457906e+01	PLP1
GO_Biological_Process_2023	Regulation Of Phospholipase A2 Activity (GO:0032429)	1/7	6.794427e-02	2.092739e-01	0	0	1.657789e+01	4.457906e+01	ANXA1
GO_Biological_Process_2023	Regulation Of Protein Localization To Nucleolus (GO:1904749)	1/7	6.794427e-02	2.092739e-01	0	0	1.657789e+01	4.457906e+01	GLUL
GO_Biological_Process_2023	Cellular Modified Amino Acid Biosynthetic Process (GO:0042398)	1/7	6.794427e-02	2.092739e-01	0	0	1.657789e+01	4.457906e+01	GATM
GO_Biological_Process_2023	Regulation Of Stem Cell Division (GO:2000035)	1/7	6.794427e-02	2.092739e-01	0	0	1.657789e+01	4.457906e+01	SFRP2
GO_Biological_Process_2023	Cellular Response To Interferon-Alpha (GO:0035457)	1/7	6.794427e-02	2.092739e-01	0	0	1.657789e+01	4.457906e+01	GAS6
GO_Biological_Process_2023	Regulation Of Wound Healing, Spreading Of Epidermal Cells (GO:1903689)	1/7	6.794427e-02	2.092739e-01	0	0	1.657789e+01	4.457906e+01	RREB1
GO_Biological_Process_2023	Response To Auditory Stimulus (GO:0010996)	1/7	6.794427e-02	2.092739e-01	0	0	1.657789e+01	4.457906e+01	PTN
GO_Biological_Process_2023	Coronary Vasculature Development (GO:0060976)	1/7	6.794427e-02	2.092739e-01	0	0	1.657789e+01	4.457906e+01	BMP4
GO_Biological_Process_2023	Sinoatrial Node Development (GO:0003163)	1/7	6.794427e-02	2.092739e-01	0	0	1.657789e+01	4.457906e+01	CACNA1G
GO_Biological_Process_2023	Taurine Metabolic Process (GO:0019530)	1/7	6.794427e-02	2.092739e-01	0	0	1.657789e+01	4.457906e+01	GHR
GO_Biological_Process_2023	Lactate Metabolic Process (GO:0006089)	1/7	6.794427e-02	2.092739e-01	0	0	1.657789e+01	4.457906e+01	LDHB
GO_Biological_Process_2023	Leukocyte Aggregation (GO:0070486)	1/7	6.794427e-02	2.092739e-01	0	0	1.657789e+01	4.457906e+01	S100A9
GO_Biological_Process_2023	Myoblast Migration (GO:0051451)	1/7	6.794427e-02	2.092739e-01	0	0	1.657789e+01	4.457906e+01	ANXA1
GO_Biological_Process_2023	Negative Regulation Of B Cell Apoptotic Process (GO:0002903)	1/7	6.794427e-02	2.092739e-01	0	0	1.657789e+01	4.457906e+01	IRS2
GO_Biological_Process_2023	Negative Regulation Of T-helper 17 Cell Differentiation (GO:2000320)	1/7	6.794427e-02	2.092739e-01	0	0	1.657789e+01	4.457906e+01	ZC3H12A
GO_Biological_Process_2023	Negative Regulation Of Glial Cell Apoptotic Process (GO:0034351)	1/7	6.794427e-02	2.092739e-01	0	0	1.657789e+01	4.457906e+01	GAS6
GO_Biological_Process_2023	Negative Regulation Of Inflammatory Response To Wounding (GO:0106015)	1/7	6.794427e-02	2.092739e-01	0	0	1.657789e+01	4.457906e+01	IL33
GO_Biological_Process_2023	Negative Regulation Of Intracellular Transport (GO:0032387)	1/7	6.794427e-02	2.092739e-01	0	0	1.657789e+01	4.457906e+01	CRYAB
GO_Biological_Process_2023	Negative Regulation Of Leukocyte Proliferation (GO:0070664)	1/7	6.794427e-02	2.092739e-01	0	0	1.657789e+01	4.457906e+01	IL33
GO_Biological_Process_2023	Negative Regulation Of Neural Precursor Cell Proliferation (GO:2000178)	1/7	6.794427e-02	2.092739e-01	0	0	1.657789e+01	4.457906e+01	PTN
GO_Biological_Process_2023	Negative Regulation Of Nitric Oxide Biosynthetic Process (GO:0045019)	1/7	6.794427e-02	2.092739e-01	0	0	1.657789e+01	4.457906e+01	ZC3H12A
GO_Biological_Process_2023	Negative Regulation Of Nitric Oxide Metabolic Process (GO:1904406)	1/7	6.794427e-02	2.092739e-01	0	0	1.657789e+01	4.457906e+01	ZC3H12A
GO_Biological_Process_2023	Negative Regulation Of Phospholipase Activity (GO:0010519)	1/7	6.794427e-02	2.092739e-01	0	0	1.657789e+01	4.457906e+01	ANXA1
GO_Biological_Process_2023	Negative Regulation Of Vascular Associated Smooth Muscle Cell Differentiation (GO:1905064)	1/7	6.794427e-02	2.092739e-01	0	0	1.657789e+01	4.457906e+01	NFATC1
GO_Biological_Process_2023	Neuroepithelial Cell Differentiation (GO:0060563)	1/7	6.794427e-02	2.092739e-01	0	0	1.657789e+01	4.457906e+01	SOX11
GO_Biological_Process_2023	Neuron Projection Arborization (GO:0140058)	1/7	6.794427e-02	2.092739e-01	0	0	1.657789e+01	4.457906e+01	PTN
GO_Biological_Process_2023	Positive Regulation Of Apoptotic Cell Clearance (GO:2000427)	1/7	6.794427e-02	2.092739e-01	0	0	1.657789e+01	4.457906e+01	C3
GO_Biological_Process_2023	Positive Regulation Of Aspartic-Type Peptidase Activity (GO:1905247)	1/7	6.794427e-02	2.092739e-01	0	0	1.657789e+01	4.457906e+01	EPHA4
GO_Biological_Process_2023	Positive Regulation Of Cardiac Epithelial To Mesenchymal Transition (GO:0062043)	1/7	6.794427e-02	2.092739e-01	0	0	1.657789e+01	4.457906e+01	JAG1
GO_Biological_Process_2023	Positive Regulation Of Cell Migration By Vascular Endothelial Growth Factor Signaling Pathway (GO:0038089)	1/7	6.794427e-02	2.092739e-01	0	0	1.657789e+01	4.457906e+01	MYO1C
GO_Biological_Process_2023	Positive Regulation Of Dendritic Cell Chemotaxis (GO:2000510)	1/7	6.794427e-02	2.092739e-01	0	0	1.657789e+01	4.457906e+01	GAS6
GO_Biological_Process_2023	Positive Regulation Of Execution Phase Of Apoptosis (GO:1900119)	1/7	6.794427e-02	2.092739e-01	0	0	1.657789e+01	4.457906e+01	ZC3H12A
GO_Biological_Process_2023	Positive Regulation Of Membrane Potential (GO:0045838)	1/7	6.794427e-02	2.092739e-01	0	0	1.657789e+01	4.457906e+01	ANK3
GO_Biological_Process_2023	Positive Regulation Of Myeloid Cell Apoptotic Process (GO:0033034)	1/7	6.794427e-02	2.092739e-01	0	0	1.657789e+01	4.457906e+01	ANXA1
GO_Biological_Process_2023	Positive Regulation Of Oligodendrocyte Differentiation (GO:0048714)	1/7	6.794427e-02	2.092739e-01	0	0	1.657789e+01	4.457906e+01	PTN
GO_Biological_Process_2023	Positive Regulation Of Plasminogen Activation (GO:0010756)	1/7	6.794427e-02	2.092739e-01	0	0	1.657789e+01	4.457906e+01	CLEC3B
GO_Biological_Process_2023	Positive Regulation Of Vascular Endothelial Growth Factor Signaling Pathway (GO:1900748)	1/7	6.794427e-02	2.092739e-01	0	0	1.657789e+01	4.457906e+01	MYO1C
GO_Biological_Process_2023	Purine Ribonucleoside Monophosphate Catabolic Process (GO:0009169)	1/7	6.794427e-02	2.092739e-01	0	0	1.657789e+01	4.457906e+01	PNP
GO_Biological_Process_2023	Regulation Of CD4-positive, Alpha-Beta T Cell Activation (GO:2000514)	1/7	6.794427e-02	2.092739e-01	0	0	1.657789e+01	4.457906e+01	CD55
GO_Biological_Process_2023	Regulation Of CD8-positive, Alpha-Beta T Cell Differentiation (GO:0043376)	1/7	6.794427e-02	2.092739e-01	0	0	1.657789e+01	4.457906e+01	RUNX3
GO_Biological_Process_2023	Regulation Of Alpha-Beta T Cell Differentiation (GO:0046637)	1/7	6.794427e-02	2.092739e-01	0	0	1.657789e+01	4.457906e+01	PNP
GO_Biological_Process_2023	Regulation Of Apoptotic Cell Clearance (GO:2000425)	1/7	6.794427e-02	2.092739e-01	0	0	1.657789e+01	4.457906e+01	C3
GO_Biological_Process_2023	Regulation Of Endothelial Cell Apoptotic Process (GO:2000351)	2/43	6.878965e-02	2.092739e-01	0	0	4.867948e+00	1.303005e+01	NDNF;GAS6
GO_Biological_Process_2023	Regulation Of Filopodium Assembly (GO:0051489)	2/43	6.878965e-02	2.092739e-01	0	0	4.867948e+00	1.303005e+01	DAAM2;AGRN
GO_Biological_Process_2023	Intracellular Glucose Homeostasis (GO:0001678)	2/43	6.878965e-02	2.092739e-01	0	0	4.867948e+00	1.303005e+01	NGFR;GAS6
GO_Biological_Process_2023	Learning (GO:0007612)	2/43	6.878965e-02	2.092739e-01	0	0	4.867948e+00	1.303005e+01	NTRK2;PTN
GO_Biological_Process_2023	mRNA Destabilization (GO:0061157)	2/43	6.878965e-02	2.092739e-01	0	0	4.867948e+00	1.303005e+01	ZC3H12A;ZFP36L1
GO_Biological_Process_2023	Negative Regulation Of BMP Signaling Pathway (GO:0030514)	2/43	6.878965e-02	2.092739e-01	0	0	4.867948e+00	1.303005e+01	TNFAIP6;FBN1
GO_Biological_Process_2023	Positive Regulation Of T Cell Mediated Immunity (GO:0002711)	2/43	6.878965e-02	2.092739e-01	0	0	4.867948e+00	1.303005e+01	CD55;HSPD1
GO_Biological_Process_2023	Positive Regulation Of miRNA Transcription (GO:1902895)	2/43	6.878965e-02	2.092739e-01	0	0	4.867948e+00	1.303005e+01	NGFR;KLF4
GO_Biological_Process_2023	Regulation Of Insulin Receptor Signaling Pathway (GO:0046626)	2/44	7.160561e-02	2.160088e-01	0	0	4.751804e+00	1.252852e+01	GRB14;SORBS1
GO_Biological_Process_2023	Cellular Response To Ketone (GO:1901655)	2/44	7.160561e-02	2.160088e-01	0	0	4.751804e+00	1.252852e+01	GNG2;GAS6
GO_Biological_Process_2023	Positive Regulation Of Cytokine-Mediated Signaling Pathway (GO:0001961)	2/44	7.160561e-02	2.160088e-01	0	0	4.751804e+00	1.252852e+01	PARP14;GAS6
GO_Biological_Process_2023	Positive Regulation Of Nucleocytoplasmic Transport (GO:0046824)	2/44	7.160561e-02	2.160088e-01	0	0	4.751804e+00	1.252852e+01	ZC3H12A;GAS6
GO_Biological_Process_2023	Regulation Of Protein Metabolic Process (GO:0051246)	3/96	7.172306e-02	2.160088e-01	0	0	3.226953e+00	8.502836e+00	KLF4;AGT;KLF2
GO_Biological_Process_2023	Cellular Response To Transforming Growth Factor Beta Stimulus (GO:0071560)	3/96	7.172306e-02	2.160088e-01	0	0	3.226953e+00	8.502836e+00	CLEC3B;LTBP2;ZFP36L1
GO_Biological_Process_2023	Monocarboxylic Acid Metabolic Process (GO:0032787)	3/97	7.349061e-02	2.163080e-01	0	0	3.192461e+00	8.334232e+00	LDHB;GATM;ACOT1
GO_Biological_Process_2023	Regulation Of Stem Cell Differentiation (GO:2000736)	2/45	7.445847e-02	2.163080e-01	0	0	4.641062e+00	1.205522e+01	JAG1;PTN
GO_Biological_Process_2023	Chromosome Organization (GO:0051276)	2/45	7.445847e-02	2.163080e-01	0	0	4.641062e+00	1.205522e+01	CENPW;GEM
GO_Biological_Process_2023	Organic Hydroxy Compound Transport (GO:0015850)	2/45	7.445847e-02	2.163080e-01	0	0	4.641062e+00	1.205522e+01	SLC10A6;SLCO2B1
GO_Biological_Process_2023	Negative Regulation Of Macromolecule Biosynthetic Process (GO:0010558)	3/98	7.527751e-02	2.163080e-01	0	0	3.158696e+00	8.170201e+00	EPHA4;TMEFF2;DAPK1
GO_Biological_Process_2023	Regulation Of Endothelial Cell Differentiation (GO:0045601)	1/8	7.726807e-02	2.163080e-01	0	0	1.420890e+01	3.638153e+01	TMEM100
GO_Biological_Process_2023	Regulation Of Fibroblast Apoptotic Process (GO:2000269)	1/8	7.726807e-02	2.163080e-01	0	0	1.420890e+01	3.638153e+01	GAS6
GO_Biological_Process_2023	Regulation Of Gap Junction Assembly (GO:1903596)	1/8	7.726807e-02	2.163080e-01	0	0	1.420890e+01	3.638153e+01	AGT
GO_Biological_Process_2023	Regulation Of Glial Cell Proliferation (GO:0060251)	1/8	7.726807e-02	2.163080e-01	0	0	1.420890e+01	3.638153e+01	SOX11
GO_Biological_Process_2023	T-helper 17 Cell Differentiation (GO:0072539)	1/8	7.726807e-02	2.163080e-01	0	0	1.420890e+01	3.638153e+01	SOCS3
GO_Biological_Process_2023	Adult Heart Development (GO:0007512)	1/8	7.726807e-02	2.163080e-01	0	0	1.420890e+01	3.638153e+01	SCUBE1
GO_Biological_Process_2023	Regulation Of Morphogenesis Of An Epithelium (GO:1905330)	1/8	7.726807e-02	2.163080e-01	0	0	1.420890e+01	3.638153e+01	GJA1
GO_Biological_Process_2023	Brown Fat Cell Differentiation (GO:0050873)	1/8	7.726807e-02	2.163080e-01	0	0	1.420890e+01	3.638153e+01	METRNL
GO_Biological_Process_2023	Regulation Of Podosome Assembly (GO:0071801)	1/8	7.726807e-02	2.163080e-01	0	0	1.420890e+01	3.638153e+01	GSN
GO_Biological_Process_2023	Cellular Response To Hydroxyurea (GO:0072711)	1/8	7.726807e-02	2.163080e-01	0	0	1.420890e+01	3.638153e+01	NSMCE3
GO_Biological_Process_2023	Regulation Of Vesicle Fusion (GO:0031338)	1/8	7.726807e-02	2.163080e-01	0	0	1.420890e+01	3.638153e+01	ANXA1
GO_Biological_Process_2023	Commissural Neuron Axon Guidance (GO:0071679)	1/8	7.726807e-02	2.163080e-01	0	0	1.420890e+01	3.638153e+01	NCAM1
GO_Biological_Process_2023	Semaphorin-Plexin Signaling Pathway Involved In Axon Guidance (GO:1902287)	1/8	7.726807e-02	2.163080e-01	0	0	1.420890e+01	3.638153e+01	PLXNB2
GO_Biological_Process_2023	Embryonic Digestive Tract Morphogenesis (GO:0048557)	1/8	7.726807e-02	2.163080e-01	0	0	1.420890e+01	3.638153e+01	SOX11
GO_Biological_Process_2023	Embryonic Forelimb Morphogenesis (GO:0035115)	1/8	7.726807e-02	2.163080e-01	0	0	1.420890e+01	3.638153e+01	OSR2
GO_Biological_Process_2023	Endochondral Ossification (GO:0001958)	1/8	7.726807e-02	2.163080e-01	0	0	1.420890e+01	3.638153e+01	COL13A1
GO_Biological_Process_2023	Somite Development (GO:0061053)	1/8	7.726807e-02	2.163080e-01	0	0	1.420890e+01	3.638153e+01	SFRP2
GO_Biological_Process_2023	Synapse Pruning (GO:0098883)	1/8	7.726807e-02	2.163080e-01	0	0	1.420890e+01	3.638153e+01	C3
GO_Biological_Process_2023	tRNA Transcription (GO:0009304)	1/8	7.726807e-02	2.163080e-01	0	0	1.420890e+01	3.638153e+01	ZFP36L1
GO_Biological_Process_2023	Glutamine Transport (GO:0006868)	1/8	7.726807e-02	2.163080e-01	0	0	1.420890e+01	3.638153e+01	SLC1A5
GO_Biological_Process_2023	Type B Pancreatic Cell Differentiation (GO:0003309)	1/8	7.726807e-02	2.163080e-01	0	0	1.420890e+01	3.638153e+01	BMP6
GO_Biological_Process_2023	Negative Regulation By Host Of Viral Genome Replication (GO:0044828)	1/8	7.726807e-02	2.163080e-01	0	0	1.420890e+01	3.638153e+01	ZC3H12A
GO_Biological_Process_2023	Negative Regulation Of Alpha-Beta T Cell Differentiation (GO:0046639)	1/8	7.726807e-02	2.163080e-01	0	0	1.420890e+01	3.638153e+01	RUNX3
GO_Biological_Process_2023	Negative Regulation Of Cytoplasmic Translation (GO:2000766)	1/8	7.726807e-02	2.163080e-01	0	0	1.420890e+01	3.638153e+01	CPEB2
GO_Biological_Process_2023	Negative Regulation Of Mitotic Nuclear Division (GO:0045839)	1/8	7.726807e-02	2.163080e-01	0	0	1.420890e+01	3.638153e+01	BMP4
GO_Biological_Process_2023	Negative Regulation Of Smooth Muscle Cell Differentiation (GO:0051151)	1/8	7.726807e-02	2.163080e-01	0	0	1.420890e+01	3.638153e+01	NFATC1
GO_Biological_Process_2023	p38MAPK Cascade (GO:0038066)	1/8	7.726807e-02	2.163080e-01	0	0	1.420890e+01	3.638153e+01	ZFP36L1
GO_Biological_Process_2023	Positive Regulation Of CD8-positive, Alpha-Beta T Cell Activation (GO:2001187)	1/8	7.726807e-02	2.163080e-01	0	0	1.420890e+01	3.638153e+01	RUNX3
GO_Biological_Process_2023	Positive Regulation Of Fatty Acid Beta-Oxidation (GO:0032000)	1/8	7.726807e-02	2.163080e-01	0	0	1.420890e+01	3.638153e+01	IRS2
GO_Biological_Process_2023	Positive Regulation Of Membrane Invagination (GO:1905155)	1/8	7.726807e-02	2.163080e-01	0	0	1.420890e+01	3.638153e+01	C3
GO_Biological_Process_2023	Positive Regulation Of Synapse Maturation (GO:0090129)	1/8	7.726807e-02	2.163080e-01	0	0	1.420890e+01	3.638153e+01	CDC20
GO_Biological_Process_2023	Positive Regulation Of Ubiquitin Protein Ligase Activity (GO:1904668)	1/8	7.726807e-02	2.163080e-01	0	0	1.420890e+01	3.638153e+01	CDC20
GO_Biological_Process_2023	Protein Hexamerization (GO:0034214)	1/8	7.726807e-02	2.163080e-01	0	0	1.420890e+01	3.638153e+01	UGDH
GO_Biological_Process_2023	Protein poly-ADP-ribosylation (GO:0070212)	1/8	7.726807e-02	2.163080e-01	0	0	1.420890e+01	3.638153e+01	ZC3HAV1
GO_Biological_Process_2023	Regulation Of Aspartic-Type Endopeptidase Activity Involved In Amyloid Precursor Protein Catabolic Process (GO:1902959)	1/8	7.726807e-02	2.163080e-01	0	0	1.420890e+01	3.638153e+01	EPHA4
GO_Biological_Process_2023	Regulation Of Fibroblast Proliferation (GO:0048145)	2/46	7.734723e-02	2.163080e-01	0	0	4.535354e+00	1.160801e+01	PDGFA;GAS6
GO_Biological_Process_2023	T Cell Differentiation (GO:0030217)	2/46	7.734723e-02	2.163080e-01	0	0	4.535354e+00	1.160801e+01	ANXA1;ZFP36L1
GO_Biological_Process_2023	Regulation Of Interleukin-10 Production (GO:0032653)	2/46	7.734723e-02	2.163080e-01	0	0	4.535354e+00	1.160801e+01	TYROBP;HSPD1
GO_Biological_Process_2023	Response To Glucose (GO:0009749)	2/46	7.734723e-02	2.163080e-01	0	0	4.535354e+00	1.160801e+01	IRS2;GAS6
GO_Biological_Process_2023	Epithelial Cell Migration (GO:0010631)	2/46	7.734723e-02	2.163080e-01	0	0	4.535354e+00	1.160801e+01	DAAM2;S100A9
GO_Biological_Process_2023	Negative Regulation Of Cold-Induced Thermogenesis (GO:0120163)	2/46	7.734723e-02	2.163080e-01	0	0	4.535354e+00	1.160801e+01	ADAMTS5;NOVA1
GO_Biological_Process_2023	Regulation Of Cell Growth (GO:0001558)	5/227	7.815634e-02	2.182319e-01	0	0	2.261261e+00	5.764055e+00	GJA1;SFRP2;BCL2;S100A9;AGT
GO_Biological_Process_2023	Response To UV (GO:0009411)	3/100	7.890864e-02	2.199914e-01	0	0	3.093254e+00	7.855210e+00	SCARA3;CCND1;NSMCE3
GO_Biological_Process_2023	Apoptotic Process (GO:0006915)	5/228	7.929454e-02	2.200351e-01	0	0	2.251006e+00	5.705368e+00	PPP1R15A;NGFR;DAPK1;BCL2;HSPD1
GO_Biological_Process_2023	Regulation Of Interleukin-2 Production (GO:0032663)	2/47	8.027087e-02	2.200351e-01	0	0	4.434343e+00	1.118496e+01	PNP;CD34
GO_Biological_Process_2023	Negative Regulation Of Tumor Necrosis Factor Production (GO:0032720)	2/47	8.027087e-02	2.200351e-01	0	0	4.434343e+00	1.118496e+01	ZC3H12A;GAS6
GO_Biological_Process_2023	Positive Regulation Of Epithelial To Mesenchymal Transition (GO:0010718)	2/47	8.027087e-02	2.200351e-01	0	0	4.434343e+00	1.118496e+01	JAG1;AGT
GO_Biological_Process_2023	Positive Regulation Of Lymphocyte Activation (GO:0051251)	2/47	8.027087e-02	2.200351e-01	0	0	4.434343e+00	1.118496e+01	TYROBP;HSPD1
GO_Biological_Process_2023	Positive Regulation Of Smooth Muscle Cell Proliferation (GO:0048661)	2/47	8.027087e-02	2.200351e-01	0	0	4.434343e+00	1.118496e+01	BMP4;GJA1
GO_Biological_Process_2023	Calcium Ion Homeostasis (GO:0055074)	3/102	8.261501e-02	2.200351e-01	0	0	3.030457e+00	7.556638e+00	CCL8;CCL7;CCL19
GO_Biological_Process_2023	Negative Regulation Of Intracellular Signal Transduction (GO:1902532)	5/231	8.276245e-02	2.200351e-01	0	0	2.220785e+00	5.533710e+00	DUSP4;MYO1C;ZC3H12A;BCL2;RORA
