Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2023	Positive Regulation Of Leukocyte Apoptotic Process (GO:2000108)	1/9	7.396395e-02	2.209476e-01	0	0	1.466124e+01	3.818048e+01	PIK3CD
GO_Biological_Process_2023	Positive Regulation Of Mesenchymal Cell Proliferation (GO:0002053)	1/9	7.396395e-02	2.209476e-01	0	0	1.466124e+01	3.818048e+01	MYC
GO_Biological_Process_2023	Positive Regulation Of Monocyte Differentiation (GO:0045657)	1/9	7.396395e-02	2.209476e-01	0	0	1.466124e+01	3.818048e+01	DCSTAMP
GO_Biological_Process_2023	Granulocyte Migration (GO:0097530)	1/9	7.396395e-02	2.209476e-01	0	0	1.466124e+01	3.818048e+01	ITGB2
GO_Biological_Process_2023	Hematopoietic Stem Cell Differentiation (GO:0060218)	1/9	7.396395e-02	2.209476e-01	0	0	1.466124e+01	3.818048e+01	SP7
GO_Biological_Process_2023	Positive Regulation Of Phagocytosis, Engulfment (GO:0060100)	1/9	7.396395e-02	2.209476e-01	0	0	1.466124e+01	3.818048e+01	NCKAP1L
GO_Biological_Process_2023	Muscle Cell Migration (GO:0014812)	1/9	7.396395e-02	2.209476e-01	0	0	1.466124e+01	3.818048e+01	ITGB3
GO_Biological_Process_2023	Myelin Maintenance (GO:0043217)	1/9	7.396395e-02	2.209476e-01	0	0	1.466124e+01	3.818048e+01	CXCR4
GO_Biological_Process_2023	Myeloid Dendritic Cell Differentiation (GO:0043011)	1/9	7.396395e-02	2.209476e-01	0	0	1.466124e+01	3.818048e+01	DCSTAMP
GO_Biological_Process_2023	Regulation Of RNA Polymerase II Regulatory Region Sequence-Specific DNA Binding (GO:1903025)	1/9	7.396395e-02	2.209476e-01	0	0	1.466124e+01	3.818048e+01	LAMTOR5
GO_Biological_Process_2023	Regulation Of Actin Filament-Based Movement (GO:1903115)	1/9	7.396395e-02	2.209476e-01	0	0	1.466124e+01	3.818048e+01	STC1
GO_Biological_Process_2023	Negative Regulation Of Bone Resorption (GO:0045779)	1/9	7.396395e-02	2.209476e-01	0	0	1.466124e+01	3.818048e+01	GPR137B
GO_Biological_Process_2023	Negative Regulation Of Cell Adhesion Mediated By Integrin (GO:0033629)	1/9	7.396395e-02	2.209476e-01	0	0	1.466124e+01	3.818048e+01	PDE3B
GO_Biological_Process_2023	Negative Regulation Of Cell-Cell Adhesion Mediated By Cadherin (GO:2000048)	1/9	7.396395e-02	2.209476e-01	0	0	1.466124e+01	3.818048e+01	NOTCH4
GO_Biological_Process_2023	Negative Regulation Of Delayed Rectifier Potassium Channel Activity (GO:1902260)	1/9	7.396395e-02	2.209476e-01	0	0	1.466124e+01	3.818048e+01	KCNE4
GO_Biological_Process_2023	Regulation Of Cellular Extravasation (GO:0002691)	1/9	7.396395e-02	2.209476e-01	0	0	1.466124e+01	3.818048e+01	ICAM1
GO_Biological_Process_2023	Phosphorylation (GO:0016310)	7/429	7.414661e-02	2.210230e-01	0	0	1.975053e+00	5.138517e+00	GNPTAB;SYK;NEK6;PIK3CD;PRKG2;CDK14;TGFBR1
GO_Biological_Process_2023	Negative Regulation Of Cysteine-Type Endopeptidase Activity (GO:2000117)	2/53	7.469184e-02	2.221766e-01	0	0	4.616947e+00	1.197814e+01	MT3;LAMTOR5
GO_Biological_Process_2023	Regulation Of Protein Phosphorylation (GO:0001932)	5/265	7.613659e-02	2.259953e-01	0	0	2.280886e+00	5.873797e+00	CDH5;ITGB3;ITGB2;FN1;MT3
GO_Biological_Process_2023	Negative Regulation Of Neuron Projection Development (GO:0010977)	2/54	7.714546e-02	2.280257e-01	0	0	4.527930e+00	1.160084e+01	SPOCK1;MT3
GO_Biological_Process_2023	Mesenchymal Cell Differentiation (GO:0048762)	2/54	7.714546e-02	2.280257e-01	0	0	4.527930e+00	1.160084e+01	NOTCH4;TGFBR1
GO_Biological_Process_2023	Protein Maturation (GO:0051604)	3/117	7.796132e-02	2.284327e-01	0	0	3.106839e+00	7.927232e+00	SRGN;ADAMTS3;PCSK5
GO_Biological_Process_2023	Intracellular Monoatomic Cation Homeostasis (GO:0030003)	4/190	7.914033e-02	2.284327e-01	0	0	2.544889e+00	6.455195e+00	CDH5;MYC;STC1;MT3
GO_Biological_Process_2023	Neuron Migration (GO:0001764)	2/55	7.962432e-02	2.284327e-01	0	0	4.442273e+00	1.124089e+01	SPOCK1;MDGA1
GO_Biological_Process_2023	Negative Regulation Of Hemostasis (GO:1900047)	1/10	8.183878e-02	2.284327e-01	0	0	1.303156e+01	3.261804e+01	SERPINE2
GO_Biological_Process_2023	Negative Regulation Of Homotypic Cell-Cell Adhesion (GO:0034111)	1/10	8.183878e-02	2.284327e-01	0	0	1.303156e+01	3.261804e+01	SERPINE2
GO_Biological_Process_2023	Negative Regulation Of Interleukin-17 Production (GO:0032700)	1/10	8.183878e-02	2.284327e-01	0	0	1.303156e+01	3.261804e+01	NCKAP1L
GO_Biological_Process_2023	Negative Regulation Of Oxidoreductase Activity (GO:0051354)	1/10	8.183878e-02	2.284327e-01	0	0	1.303156e+01	3.261804e+01	MT3
GO_Biological_Process_2023	T Cell Chemotaxis (GO:0010818)	1/10	8.183878e-02	2.284327e-01	0	0	1.303156e+01	3.261804e+01	PIK3CD
GO_Biological_Process_2023	TORC1 Signaling (GO:0038202)	1/10	8.183878e-02	2.284327e-01	0	0	1.303156e+01	3.261804e+01	LAMTOR5
GO_Biological_Process_2023	Negative Regulation Of Response To Cytokine Stimulus (GO:0060761)	1/10	8.183878e-02	2.284327e-01	0	0	1.303156e+01	3.261804e+01	PTPRC
GO_Biological_Process_2023	Regulation Of Lipid Transport (GO:0032368)	1/10	8.183878e-02	2.284327e-01	0	0	1.303156e+01	3.261804e+01	ITGB3
GO_Biological_Process_2023	Angiogenesis Involved In Wound Healing (GO:0060055)	1/10	8.183878e-02	2.284327e-01	0	0	1.303156e+01	3.261804e+01	ITGB3
GO_Biological_Process_2023	Arginine Metabolic Process (GO:0006525)	1/10	8.183878e-02	2.284327e-01	0	0	1.303156e+01	3.261804e+01	NOS2
GO_Biological_Process_2023	Regulation Of Phagocytosis, Engulfment (GO:0060099)	1/10	8.183878e-02	2.284327e-01	0	0	1.303156e+01	3.261804e+01	NCKAP1L
GO_Biological_Process_2023	calcineurin-NFAT Signaling Cascade (GO:0033173)	1/10	8.183878e-02	2.284327e-01	0	0	1.303156e+01	3.261804e+01	NFATC1
GO_Biological_Process_2023	Peptidyl-Proline Hydroxylation (GO:0019511)	1/10	8.183878e-02	2.284327e-01	0	0	1.303156e+01	3.261804e+01	P4HA1
GO_Biological_Process_2023	Regulation Of Respiratory Burst (GO:0060263)	1/10	8.183878e-02	2.284327e-01	0	0	1.303156e+01	3.261804e+01	RAC2
GO_Biological_Process_2023	Removal Of Superoxide Radicals (GO:0019430)	1/10	8.183878e-02	2.284327e-01	0	0	1.303156e+01	3.261804e+01	MT3
GO_Biological_Process_2023	Diol Metabolic Process (GO:0034311)	1/10	8.183878e-02	2.284327e-01	0	0	1.303156e+01	3.261804e+01	PRKG2
GO_Biological_Process_2023	Sarcoplasmic Reticulum Calcium Ion Transport (GO:0070296)	1/10	8.183878e-02	2.284327e-01	0	0	1.303156e+01	3.261804e+01	CCR5
GO_Biological_Process_2023	Positive Regulation Of Lipid Localization (GO:1905954)	1/10	8.183878e-02	2.284327e-01	0	0	1.303156e+01	3.261804e+01	LCP1
GO_Biological_Process_2023	Thyroid Hormone Generation (GO:0006590)	1/10	8.183878e-02	2.284327e-01	0	0	1.303156e+01	3.261804e+01	DIO2
GO_Biological_Process_2023	Hematopoietic Stem Cell Proliferation (GO:0071425)	1/10	8.183878e-02	2.284327e-01	0	0	1.303156e+01	3.261804e+01	WNT2B
GO_Biological_Process_2023	Positive Regulation Of Phospholipid Transport (GO:2001140)	1/10	8.183878e-02	2.284327e-01	0	0	1.303156e+01	3.261804e+01	ABCB4
GO_Biological_Process_2023	Prostaglandin Transport (GO:0015732)	1/10	8.183878e-02	2.284327e-01	0	0	1.303156e+01	3.261804e+01	NOS2
GO_Biological_Process_2023	Mast Cell Activation Involved In Immune Response (GO:0002279)	1/10	8.183878e-02	2.284327e-01	0	0	1.303156e+01	3.261804e+01	PIK3CD
GO_Biological_Process_2023	Mast Cell Degranulation (GO:0043303)	1/10	8.183878e-02	2.284327e-01	0	0	1.303156e+01	3.261804e+01	PIK3CD
GO_Biological_Process_2023	Negative Regulation Of Activated T Cell Proliferation (GO:0046007)	1/10	8.183878e-02	2.284327e-01	0	0	1.303156e+01	3.261804e+01	CD274
GO_Biological_Process_2023	Regulation Of Reactive Oxygen Species Metabolic Process (GO:2000377)	2/56	8.212782e-02	2.287846e-01	0	0	4.359788e+00	1.089720e+01	RAC2;MT3
GO_Biological_Process_2023	Protein Modification Process (GO:0036211)	10/711	8.230373e-02	2.288207e-01	0	0	1.705510e+00	4.259236e+00	PTPRC;SYK;NEK6;ST8SIA4;FN1;PPM1H;PIK3CD;PRKG2;CDK14;TGFBR1
GO_Biological_Process_2023	Regulation Of Calcium Ion Transport (GO:0051924)	2/57	8.465536e-02	2.347328e-01	0	0	4.280303e+00	1.056878e+01	CD84;STC1
GO_Biological_Process_2023	Receptor-Mediated Endocytosis (GO:0006898)	3/122	8.587869e-02	2.347328e-01	0	0	2.975545e+00	7.304425e+00	FCER1G;SYK;ITGB2
GO_Biological_Process_2023	Eye Development (GO:0001654)	2/58	8.720637e-02	2.347328e-01	0	0	4.203656e+00	1.025473e+01	ADAMTS18;CHRDL1
GO_Biological_Process_2023	Regulation Of Bone Mineralization (GO:0030500)	2/58	8.720637e-02	2.347328e-01	0	0	4.203656e+00	1.025473e+01	SRGN;SGMS2
GO_Biological_Process_2023	Organonitrogen Compound Biosynthetic Process (GO:1901566)	3/123	8.750187e-02	2.347328e-01	0	0	2.950599e+00	7.187939e+00	SGMS2;CDO1;PCSK5
GO_Biological_Process_2023	Negative Regulation Of Cellular Process (GO:0048523)	8/537	8.827417e-02	2.347328e-01	0	0	1.801769e+00	4.373448e+00	SFRP4;DCSTAMP;PLXND1;MYC;NOTCH4;PDE3B;MT3;RND1
GO_Biological_Process_2023	Positive Regulation Of Defense Response (GO:0031349)	3/124	8.913802e-02	2.347328e-01	0	0	2.926065e+00	7.073965e+00	NFKBIZ;LCP1;PLA2G7
GO_Biological_Process_2023	Enzyme-Linked Receptor Protein Signaling Pathway (GO:0007167)	3/124	8.913802e-02	2.347328e-01	0	0	2.926065e+00	7.073965e+00	SHC2;SYK;LCP2
GO_Biological_Process_2023	Negative Regulation Of Microtubule Polymerization (GO:0031115)	1/11	8.964704e-02	2.347328e-01	0	0	1.172781e+01	2.828601e+01	CDH5
GO_Biological_Process_2023	Regulation Of Homotypic Cell-Cell Adhesion (GO:0034110)	1/11	8.964704e-02	2.347328e-01	0	0	1.172781e+01	2.828601e+01	SYK
GO_Biological_Process_2023	Actin Crosslink Formation (GO:0051764)	1/11	8.964704e-02	2.347328e-01	0	0	1.172781e+01	2.828601e+01	LCP1
GO_Biological_Process_2023	Regulation Of Leukocyte Tethering Or Rolling (GO:1903236)	1/11	8.964704e-02	2.347328e-01	0	0	1.172781e+01	2.828601e+01	SELE
GO_Biological_Process_2023	Regulation Of Mesenchymal Cell Proliferation (GO:0010464)	1/11	8.964704e-02	2.347328e-01	0	0	1.172781e+01	2.828601e+01	MYC
GO_Biological_Process_2023	Negative Regulation Of Voltage-Gated Potassium Channel Activity (GO:1903817)	1/11	8.964704e-02	2.347328e-01	0	0	1.172781e+01	2.828601e+01	KCNE4
GO_Biological_Process_2023	Calcineurin-Mediated Signaling (GO:0097720)	1/11	8.964704e-02	2.347328e-01	0	0	1.172781e+01	2.828601e+01	NFATC1
GO_Biological_Process_2023	Phosphatidylinositol-3-Phosphate Biosynthetic Process (GO:0036092)	1/11	8.964704e-02	2.347328e-01	0	0	1.172781e+01	2.828601e+01	PIK3CD
GO_Biological_Process_2023	Cellular Response To Fluid Shear Stress (GO:0071498)	1/11	8.964704e-02	2.347328e-01	0	0	1.172781e+01	2.828601e+01	HAS2
GO_Biological_Process_2023	Cellular Response To Superoxide (GO:0071451)	1/11	8.964704e-02	2.347328e-01	0	0	1.172781e+01	2.828601e+01	MT3
GO_Biological_Process_2023	Erythrocyte Development (GO:0048821)	1/11	8.964704e-02	2.347328e-01	0	0	1.172781e+01	2.828601e+01	NCKAP1L
GO_Biological_Process_2023	Lysosomal Microautophagy (GO:0016237)	1/11	8.964704e-02	2.347328e-01	0	0	1.172781e+01	2.828601e+01	SNX7
GO_Biological_Process_2023	Magnesium Ion Transport (GO:0015693)	1/11	8.964704e-02	2.347328e-01	0	0	1.172781e+01	2.828601e+01	SLC41A2
GO_Biological_Process_2023	Maintenance Of Protein Localization In Endoplasmic Reticulum (GO:0035437)	1/11	8.964704e-02	2.347328e-01	0	0	1.172781e+01	2.828601e+01	KDELR2
GO_Biological_Process_2023	Mast Cell Mediated Immunity (GO:0002448)	1/11	8.964704e-02	2.347328e-01	0	0	1.172781e+01	2.828601e+01	PIK3CD
GO_Biological_Process_2023	Regulation Of CD4-positive, Alpha-Beta T Cell Differentiation (GO:0043370)	1/11	8.964704e-02	2.347328e-01	0	0	1.172781e+01	2.828601e+01	NCKAP1L
GO_Biological_Process_2023	Negative Regulation Of CD4-positive, Alpha-Beta T Cell Activation (GO:2000515)	1/11	8.964704e-02	2.347328e-01	0	0	1.172781e+01	2.828601e+01	CD274
GO_Biological_Process_2023	Regulation Of T Cell Apoptotic Process (GO:0070232)	1/11	8.964704e-02	2.347328e-01	0	0	1.172781e+01	2.828601e+01	CD274
GO_Biological_Process_2023	Regulation Of T-helper 17 Cell Differentiation (GO:2000319)	1/11	8.964704e-02	2.347328e-01	0	0	1.172781e+01	2.828601e+01	NFKBIZ
GO_Biological_Process_2023	Regulation Of Astrocyte Differentiation (GO:0048710)	1/11	8.964704e-02	2.347328e-01	0	0	1.172781e+01	2.828601e+01	SERPINE2
GO_Biological_Process_2023	Negative Regulation Of Bone Remodeling (GO:0046851)	1/11	8.964704e-02	2.347328e-01	0	0	1.172781e+01	2.828601e+01	GPR137B
GO_Biological_Process_2023	Negative Regulation Of Cell Division (GO:0051782)	1/11	8.964704e-02	2.347328e-01	0	0	1.172781e+01	2.828601e+01	MYC
GO_Biological_Process_2023	Regulation Of miRNA Transcription (GO:1902893)	2/59	8.978026e-02	2.347328e-01	0	0	4.129699e+00	9.954186e+00	SPI1;MYC
GO_Biological_Process_2023	Anterior/Posterior Pattern Specification (GO:0009952)	2/59	8.978026e-02	2.347328e-01	0	0	4.129699e+00	9.954186e+00	PCSK5;TGFBR1
GO_Biological_Process_2023	Negative Regulation Of Peptidase Activity (GO:0010466)	2/60	9.237648e-02	2.406244e-01	0	0	4.058292e+00	9.666377e+00	SERPINE2;SPOCK1
GO_Biological_Process_2023	Homophilic Cell Adhesion Via Plasma Membrane Adhesion Molecules (GO:0007156)	2/60	9.237648e-02	2.406244e-01	0	0	4.058292e+00	9.666377e+00	CD84;EMB
GO_Biological_Process_2023	Positive Regulation Of Organelle Assembly (GO:1902117)	2/61	9.499445e-02	2.413338e-01	0	0	3.989306e+00	9.390574e+00	LCP1;SNX7
GO_Biological_Process_2023	Transmembrane Receptor Protein Tyrosine Kinase Signaling Pathway (GO:0007169)	5/284	9.533043e-02	2.413338e-01	0	0	2.123493e+00	4.991071e+00	SHC2;SYK;PDGFC;LCP2;SULF1
GO_Biological_Process_2023	Defense Response To Bacterium (GO:0042742)	4/204	9.650668e-02	2.413338e-01	0	0	2.365060e+00	5.529849e+00	FCER1G;LYG1;SYK;NOS2
GO_Biological_Process_2023	Regulation Of Chemokine (C-X-C Motif) Ligand 2 Production (GO:2000341)	1/12	9.738929e-02	2.413338e-01	0	0	1.066111e+01	2.483014e+01	LCP1
GO_Biological_Process_2023	C4-dicarboxylate Transport (GO:0015740)	1/12	9.738929e-02	2.413338e-01	0	0	1.066111e+01	2.483014e+01	SLC13A5
GO_Biological_Process_2023	Negative Regulation Of Macrophage Derived Foam Cell Differentiation (GO:0010745)	1/12	9.738929e-02	2.413338e-01	0	0	1.066111e+01	2.483014e+01	ITGB3
GO_Biological_Process_2023	NADPH Regeneration (GO:0006740)	1/12	9.738929e-02	2.413338e-01	0	0	1.066111e+01	2.483014e+01	ALDH1L2
GO_Biological_Process_2023	Regulation Of Leukocyte Adhesion To Vascular Endothelial Cell (GO:1904994)	1/12	9.738929e-02	2.413338e-01	0	0	1.066111e+01	2.483014e+01	ITGB2
GO_Biological_Process_2023	Cell Projection Assembly (GO:0030031)	1/12	9.738929e-02	2.413338e-01	0	0	1.066111e+01	2.483014e+01	NCKAP1L
GO_Biological_Process_2023	Regulation Of Sensory Perception (GO:0051931)	1/12	9.738929e-02	2.413338e-01	0	0	1.066111e+01	2.483014e+01	GPR171
GO_Biological_Process_2023	Polysaccharide Biosynthetic Process (GO:0000271)	1/12	9.738929e-02	2.413338e-01	0	0	1.066111e+01	2.483014e+01	HAS2
GO_Biological_Process_2023	Positive Regulation Of CD4-positive, Alpha-Beta T Cell Activation (GO:2000516)	1/12	9.738929e-02	2.413338e-01	0	0	1.066111e+01	2.483014e+01	NCKAP1L
GO_Biological_Process_2023	Positive Regulation Of T-helper Cell Differentiation (GO:0045624)	1/12	9.738929e-02	2.413338e-01	0	0	1.066111e+01	2.483014e+01	NFKBIZ
GO_Biological_Process_2023	Positive Regulation Of Alcohol Biosynthetic Process (GO:1902932)	1/12	9.738929e-02	2.413338e-01	0	0	1.066111e+01	2.483014e+01	CD244
GO_Biological_Process_2023	Defense Response To Tumor Cell (GO:0002357)	1/12	9.738929e-02	2.413338e-01	0	0	1.066111e+01	2.483014e+01	SPI1
GO_Biological_Process_2023	Dendrite Self-Avoidance (GO:0070593)	1/12	9.738929e-02	2.413338e-01	0	0	1.066111e+01	2.483014e+01	EMB
GO_Biological_Process_2023	Positive Regulation Of Cellular Extravasation (GO:0002693)	1/12	9.738929e-02	2.413338e-01	0	0	1.066111e+01	2.483014e+01	ICAM1
GO_Biological_Process_2023	Semaphorin-Plexin Signaling Pathway Involved In Neuron Projection Guidance (GO:1902285)	1/12	9.738929e-02	2.413338e-01	0	0	1.066111e+01	2.483014e+01	PLXND1
GO_Biological_Process_2023	Epithelial Cell Morphogenesis (GO:0003382)	1/12	9.738929e-02	2.413338e-01	0	0	1.066111e+01	2.483014e+01	STC1
GO_Biological_Process_2023	Sphingomyelin Metabolic Process (GO:0006684)	1/12	9.738929e-02	2.413338e-01	0	0	1.066111e+01	2.483014e+01	SGMS2
GO_Biological_Process_2023	Steroid Catabolic Process (GO:0006706)	1/12	9.738929e-02	2.413338e-01	0	0	1.066111e+01	2.483014e+01	SPP1
GO_Biological_Process_2023	Triglyceride Catabolic Process (GO:0019433)	1/12	9.738929e-02	2.413338e-01	0	0	1.066111e+01	2.483014e+01	LCP1
GO_Biological_Process_2023	Icosanoid Secretion (GO:0032309)	1/12	9.738929e-02	2.413338e-01	0	0	1.066111e+01	2.483014e+01	NOS2
GO_Biological_Process_2023	Positive Regulation Of Purine Nucleotide Biosynthetic Process (GO:1900373)	1/12	9.738929e-02	2.413338e-01	0	0	1.066111e+01	2.483014e+01	NOS2
GO_Biological_Process_2023	Low-Density Lipoprotein Particle Remodeling (GO:0034374)	1/12	9.738929e-02	2.413338e-01	0	0	1.066111e+01	2.483014e+01	PLA2G7
GO_Biological_Process_2023	Regulation Of Actomyosin Structure Organization (GO:0110020)	1/12	9.738929e-02	2.413338e-01	0	0	1.066111e+01	2.483014e+01	FHOD1
GO_Biological_Process_2023	Negative Regulation Of Coagulation (GO:0050819)	1/12	9.738929e-02	2.413338e-01	0	0	1.066111e+01	2.483014e+01	SERPINE2
GO_Biological_Process_2023	Phosphatidylinositol-Mediated Signaling (GO:0048015)	2/62	9.763363e-02	2.413338e-01	0	0	3.922619e+00	9.126104e+00	PIK3CD;PLCB2
GO_Biological_Process_2023	Glycerophospholipid Metabolic Process (GO:0006650)	2/62	9.763363e-02	2.413338e-01	0	0	3.922619e+00	9.126104e+00	PLCB2;PLA2G7
GO_Biological_Process_2023	Transmembrane Receptor Protein Serine/Threonine Kinase Signaling Pathway (GO:0007178)	3/130	9.922061e-02	2.448255e-01	0	0	2.786977e+00	6.439059e+00	CDH5;RUNX2;TGFBR1
GO_Biological_Process_2023	Inorganic Anion Transmembrane Transport (GO:0098661)	2/63	1.002935e-01	2.458546e-01	0	0	3.858119e+00	8.872341e+00	SLC37A2;XPR1
GO_Biological_Process_2023	Negative Regulation Of Cell Differentiation (GO:0045596)	4/207	1.004438e-01	2.458546e-01	0	0	2.329753e+00	5.354137e+00	NOTCH4;ITGB3;ADAMTS12;TGFBR1
GO_Biological_Process_2023	Positive Regulation Of Cysteine-Type Endopeptidase Activity (GO:2001056)	2/64	1.029734e-01	2.458546e-01	0	0	3.795699e+00	8.628702e+00	SYK;MYC
GO_Biological_Process_2023	Positive Regulation Of Macroautophagy (GO:0016239)	2/64	1.029734e-01	2.458546e-01	0	0	3.795699e+00	8.628702e+00	RUFY4;SNX7
GO_Biological_Process_2023	Negative Regulation Of Cell Motility (GO:2000146)	3/133	1.044273e-01	2.458546e-01	0	0	2.722248e+00	6.150277e+00	CDH11;STC1;SULF1
GO_Biological_Process_2023	Negative Regulation Of Fibroblast Growth Factor Receptor Signaling Pathway (GO:0040037)	1/13	1.050661e-01	2.458546e-01	0	0	9.772189e+00	2.201836e+01	SULF1
GO_Biological_Process_2023	Negative Regulation Of Neuroinflammatory Response (GO:0150079)	1/13	1.050661e-01	2.458546e-01	0	0	9.772189e+00	2.201836e+01	PTPRC
GO_Biological_Process_2023	T Cell Differentiation In Thymus (GO:0033077)	1/13	1.050661e-01	2.458546e-01	0	0	9.772189e+00	2.201836e+01	PTPRC
GO_Biological_Process_2023	Negative Regulation Of Viral Transcription (GO:0032897)	1/13	1.050661e-01	2.458546e-01	0	0	9.772189e+00	2.201836e+01	IFITM3
GO_Biological_Process_2023	Atrial Septum Development (GO:0003283)	1/13	1.050661e-01	2.458546e-01	0	0	9.772189e+00	2.201836e+01	GJA5
GO_Biological_Process_2023	Atrioventricular Valve Development (GO:0003171)	1/13	1.050661e-01	2.458546e-01	0	0	9.772189e+00	2.201836e+01	GJA5
GO_Biological_Process_2023	Regulation Of Oxidoreductase Activity (GO:0051341)	1/13	1.050661e-01	2.458546e-01	0	0	9.772189e+00	2.201836e+01	MT3
GO_Biological_Process_2023	Branching Involved In Blood Vessel Morphogenesis (GO:0001569)	1/13	1.050661e-01	2.458546e-01	0	0	9.772189e+00	2.201836e+01	NOTCH4
GO_Biological_Process_2023	Cellular Modified Amino Acid Catabolic Process (GO:0042219)	1/13	1.050661e-01	2.458546e-01	0	0	9.772189e+00	2.201836e+01	CDO1
GO_Biological_Process_2023	Cellular Response To Interleukin-4 (GO:0071353)	1/13	1.050661e-01	2.458546e-01	0	0	9.772189e+00	2.201836e+01	RUFY4
GO_Biological_Process_2023	Positive Regulation Of T-helper 17 Type Immune Response (GO:2000318)	1/13	1.050661e-01	2.458546e-01	0	0	9.772189e+00	2.201836e+01	NFKBIZ
GO_Biological_Process_2023	Positive Regulation Of Alpha-Beta T Cell Differentiation (GO:0046638)	1/13	1.050661e-01	2.458546e-01	0	0	9.772189e+00	2.201836e+01	NCKAP1L
GO_Biological_Process_2023	Positive Regulation Of Cyclase Activity (GO:0031281)	1/13	1.050661e-01	2.458546e-01	0	0	9.772189e+00	2.201836e+01	NOS2
GO_Biological_Process_2023	Signal Peptide Processing (GO:0006465)	1/13	1.050661e-01	2.458546e-01	0	0	9.772189e+00	2.201836e+01	PCSK5
GO_Biological_Process_2023	Endolysosomal Toll-Like Receptor Signaling Pathway (GO:0140894)	1/13	1.050661e-01	2.458546e-01	0	0	9.772189e+00	2.201836e+01	PIK3AP1
GO_Biological_Process_2023	Substrate-Dependent Cell Migration (GO:0006929)	1/13	1.050661e-01	2.458546e-01	0	0	9.772189e+00	2.201836e+01	PTPRC
GO_Biological_Process_2023	Ether Lipid Metabolic Process (GO:0046485)	1/13	1.050661e-01	2.458546e-01	0	0	9.772189e+00	2.201836e+01	PLA2G7
GO_Biological_Process_2023	Thymus Development (GO:0048538)	1/13	1.050661e-01	2.458546e-01	0	0	9.772189e+00	2.201836e+01	TGFBR1
GO_Biological_Process_2023	Glomerular Filtration (GO:0003094)	1/13	1.050661e-01	2.458546e-01	0	0	9.772189e+00	2.201836e+01	SULF1
GO_Biological_Process_2023	Heparan Sulfate Proteoglycan Metabolic Process (GO:0030201)	1/13	1.050661e-01	2.458546e-01	0	0	9.772189e+00	2.201836e+01	SULF1
GO_Biological_Process_2023	Interleukin-6-Mediated Signaling Pathway (GO:0070102)	1/13	1.050661e-01	2.458546e-01	0	0	9.772189e+00	2.201836e+01	SPI1
